concept id	name	element file id
FMA79273	content of mediastinum	FJ1705
FMA79273	content of mediastinum	FJ1706
FMA79273	content of mediastinum	FJ1707
FMA79273	content of mediastinum	FJ1708
FMA79273	content of mediastinum	FJ1709
FMA79273	content of mediastinum	FJ1710
FMA79273	content of mediastinum	FJ1711
FMA79273	content of mediastinum	FJ1713
FMA79273	content of mediastinum	FJ1713M
FMA79273	content of mediastinum	FJ1715
FMA79273	content of mediastinum	FJ1720
FMA79273	content of mediastinum	FJ1720M
FMA79273	content of mediastinum	FJ1723
FMA79273	content of mediastinum	FJ1723M
FMA79273	content of mediastinum	FJ1725
FMA79273	content of mediastinum	FJ1726
FMA79273	content of mediastinum	FJ1726M
FMA79273	content of mediastinum	FJ1727
FMA79273	content of mediastinum	FJ1727M
FMA79273	content of mediastinum	FJ1844
FMA79273	content of mediastinum	FJ1935
FMA79273	content of mediastinum	FJ1936
FMA79273	content of mediastinum	FJ1937
FMA79273	content of mediastinum	FJ1938
FMA79273	content of mediastinum	FJ1969
FMA79273	content of mediastinum	FJ1986
FMA79273	content of mediastinum	FJ2209
FMA79273	content of mediastinum	FJ2263
FMA79273	content of mediastinum	FJ2264
FMA79273	content of mediastinum	FJ2266
FMA79273	content of mediastinum	FJ2267
FMA79273	content of mediastinum	FJ2273
FMA79273	content of mediastinum	FJ2275
FMA79273	content of mediastinum	FJ2276
FMA79273	content of mediastinum	FJ2277
FMA79273	content of mediastinum	FJ2278
FMA79273	content of mediastinum	FJ2282
FMA79273	content of mediastinum	FJ2283
FMA79273	content of mediastinum	FJ2284
FMA79273	content of mediastinum	FJ2288
FMA79273	content of mediastinum	FJ2291
FMA79273	content of mediastinum	FJ2292
FMA79273	content of mediastinum	FJ2293
FMA79273	content of mediastinum	FJ2294
FMA79273	content of mediastinum	FJ2295
FMA79273	content of mediastinum	FJ2298
FMA79273	content of mediastinum	FJ2303
FMA79273	content of mediastinum	FJ2304
FMA79273	content of mediastinum	FJ2305
FMA79273	content of mediastinum	FJ2307
FMA79273	content of mediastinum	FJ2308
FMA79273	content of mediastinum	FJ2309
FMA79273	content of mediastinum	FJ2310
FMA79273	content of mediastinum	FJ2311
FMA79273	content of mediastinum	FJ2361
FMA79273	content of mediastinum	FJ2373
FMA79273	content of mediastinum	FJ2417
FMA79273	content of mediastinum	FJ2418
FMA79273	content of mediastinum	FJ2419
FMA79273	content of mediastinum	FJ2420
FMA79273	content of mediastinum	FJ2421
FMA79273	content of mediastinum	FJ2422
FMA79273	content of mediastinum	FJ2423
FMA79273	content of mediastinum	FJ2424
FMA79273	content of mediastinum	FJ2425
FMA79273	content of mediastinum	FJ2426
FMA79273	content of mediastinum	FJ2427
FMA79273	content of mediastinum	FJ2429
FMA79273	content of mediastinum	FJ2430
FMA79273	content of mediastinum	FJ2431
FMA79273	content of mediastinum	FJ2432
FMA79273	content of mediastinum	FJ2433
FMA79273	content of mediastinum	FJ2434
FMA79273	content of mediastinum	FJ2435
FMA79273	content of mediastinum	FJ2436
FMA79273	content of mediastinum	FJ2437
FMA79273	content of mediastinum	FJ2438
FMA79273	content of mediastinum	FJ2439
FMA79273	content of mediastinum	FJ2450
FMA79273	content of mediastinum	FJ2539
FMA79273	content of mediastinum	FJ2631
FMA79273	content of mediastinum	FJ2632
FMA79273	content of mediastinum	FJ2633
FMA79273	content of mediastinum	FJ2634
FMA79273	content of mediastinum	FJ2635
FMA79273	content of mediastinum	FJ2636
FMA79273	content of mediastinum	FJ2637
FMA79273	content of mediastinum	FJ2638
FMA79273	content of mediastinum	FJ2639
FMA79273	content of mediastinum	FJ2640
FMA79273	content of mediastinum	FJ2641
FMA79273	content of mediastinum	FJ2642
FMA79273	content of mediastinum	FJ2643
FMA79273	content of mediastinum	FJ2644
FMA79273	content of mediastinum	FJ2645
FMA79273	content of mediastinum	FJ2646
FMA79273	content of mediastinum	FJ2647
FMA79273	content of mediastinum	FJ2648
FMA79273	content of mediastinum	FJ2649
FMA79273	content of mediastinum	FJ2650
FMA79273	content of mediastinum	FJ2651
FMA79273	content of mediastinum	FJ2652
FMA79273	content of mediastinum	FJ2653
FMA79273	content of mediastinum	FJ2654
FMA79273	content of mediastinum	FJ2655
FMA79273	content of mediastinum	FJ2656
FMA79273	content of mediastinum	FJ2667
FMA79273	content of mediastinum	FJ2668
FMA79273	content of mediastinum	FJ2670
FMA79273	content of mediastinum	FJ2671
FMA79273	content of mediastinum	FJ2672
FMA79273	content of mediastinum	FJ2673
FMA79273	content of mediastinum	FJ2674
FMA79273	content of mediastinum	FJ2675
FMA79273	content of mediastinum	FJ2676
FMA79273	content of mediastinum	FJ2677
FMA79273	content of mediastinum	FJ2692
FMA79273	content of mediastinum	FJ2693
FMA79273	content of mediastinum	FJ2694
FMA79273	content of mediastinum	FJ2695
FMA79273	content of mediastinum	FJ2696
FMA79273	content of mediastinum	FJ2697
FMA79273	content of mediastinum	FJ2698
FMA79273	content of mediastinum	FJ2699
FMA79273	content of mediastinum	FJ2700
FMA79273	content of mediastinum	FJ2714
FMA79273	content of mediastinum	FJ2715
FMA79273	content of mediastinum	FJ2716
FMA79273	content of mediastinum	FJ2717
FMA79273	content of mediastinum	FJ2718
FMA79273	content of mediastinum	FJ2719
FMA79273	content of mediastinum	FJ2720
FMA79273	content of mediastinum	FJ2721
FMA79273	content of mediastinum	FJ2722
FMA79273	content of mediastinum	FJ2723
FMA79273	content of mediastinum	FJ2724
FMA79273	content of mediastinum	FJ2727
FMA79273	content of mediastinum	FJ2728
FMA79273	content of mediastinum	FJ2729
FMA79273	content of mediastinum	FJ2731
FMA79273	content of mediastinum	FJ2737
FMA79273	content of mediastinum	FJ2966
FMA79273	content of mediastinum	FJ3150
FMA79273	content of mediastinum	FJ3151
FMA79273	content of mediastinum	FJ3416
FMA79273	content of mediastinum	FJ3417
FMA79273	content of mediastinum	FJ3434
FMA79273	content of mediastinum	FJ3483
FMA79273	content of mediastinum	FJ3564
FMA79273	content of mediastinum	FJ3579
FMA79274	content of superior mediastinum	FJ1654
FMA79274	content of superior mediastinum	FJ1654M
FMA79274	content of superior mediastinum	FJ1655
FMA79274	content of superior mediastinum	FJ1656
FMA79274	content of superior mediastinum	FJ1656M
FMA79274	content of superior mediastinum	FJ1657
FMA79274	content of superior mediastinum	FJ1658
FMA79274	content of superior mediastinum	FJ1658M
FMA79274	content of superior mediastinum	FJ1661
FMA79274	content of superior mediastinum	FJ1661M
FMA79274	content of superior mediastinum	FJ1662
FMA79274	content of superior mediastinum	FJ1663
FMA79274	content of superior mediastinum	FJ1672
FMA79274	content of superior mediastinum	FJ1675
FMA79274	content of superior mediastinum	FJ1675M
FMA79274	content of superior mediastinum	FJ1677
FMA79274	content of superior mediastinum	FJ1677M
FMA79274	content of superior mediastinum	FJ1678
FMA79274	content of superior mediastinum	FJ1678M
FMA79274	content of superior mediastinum	FJ1680
FMA79274	content of superior mediastinum	FJ1680M
FMA79274	content of superior mediastinum	FJ1682
FMA79274	content of superior mediastinum	FJ1682M
FMA79274	content of superior mediastinum	FJ1684
FMA79274	content of superior mediastinum	FJ1684M
FMA79274	content of superior mediastinum	FJ1687
FMA79274	content of superior mediastinum	FJ1687M
FMA79274	content of superior mediastinum	FJ1689
FMA79274	content of superior mediastinum	FJ1689M
FMA79274	content of superior mediastinum	FJ1691
FMA79274	content of superior mediastinum	FJ1691M
FMA79274	content of superior mediastinum	FJ1692
FMA79274	content of superior mediastinum	FJ1695
FMA79274	content of superior mediastinum	FJ1695M
FMA79274	content of superior mediastinum	FJ1700
FMA79274	content of superior mediastinum	FJ1701
FMA79274	content of superior mediastinum	FJ1702
FMA79274	content of superior mediastinum	FJ1703
FMA79274	content of superior mediastinum	FJ1704
FMA79274	content of superior mediastinum	FJ1705
FMA79274	content of superior mediastinum	FJ1706
FMA79274	content of superior mediastinum	FJ1707
FMA79274	content of superior mediastinum	FJ1708
FMA79274	content of superior mediastinum	FJ1709
FMA79274	content of superior mediastinum	FJ1710
FMA79274	content of superior mediastinum	FJ1711
FMA79274	content of superior mediastinum	FJ1713
FMA79274	content of superior mediastinum	FJ1713M
FMA79274	content of superior mediastinum	FJ1715
FMA79274	content of superior mediastinum	FJ1720
FMA79274	content of superior mediastinum	FJ1720M
FMA79274	content of superior mediastinum	FJ1723
FMA79274	content of superior mediastinum	FJ1723M
FMA79274	content of superior mediastinum	FJ1725
FMA79274	content of superior mediastinum	FJ1726
FMA79274	content of superior mediastinum	FJ1726M
FMA79274	content of superior mediastinum	FJ1727
FMA79274	content of superior mediastinum	FJ1727M
FMA79274	content of superior mediastinum	FJ1844
FMA79274	content of superior mediastinum	FJ1935
FMA79274	content of superior mediastinum	FJ1936
FMA79274	content of superior mediastinum	FJ1937
FMA79274	content of superior mediastinum	FJ1938
FMA79274	content of superior mediastinum	FJ1969
FMA79274	content of superior mediastinum	FJ1986
FMA79274	content of superior mediastinum	FJ2209
FMA79274	content of superior mediastinum	FJ2263
FMA79274	content of superior mediastinum	FJ2264
FMA79274	content of superior mediastinum	FJ2266
FMA79274	content of superior mediastinum	FJ2267
FMA79274	content of superior mediastinum	FJ2273
FMA79274	content of superior mediastinum	FJ2275
FMA79274	content of superior mediastinum	FJ2276
FMA79274	content of superior mediastinum	FJ2277
FMA79274	content of superior mediastinum	FJ2278
FMA79274	content of superior mediastinum	FJ2282
FMA79274	content of superior mediastinum	FJ2283
FMA79274	content of superior mediastinum	FJ2284
FMA79274	content of superior mediastinum	FJ2288
FMA79274	content of superior mediastinum	FJ2291
FMA79274	content of superior mediastinum	FJ2292
FMA79274	content of superior mediastinum	FJ2293
FMA79274	content of superior mediastinum	FJ2294
FMA79274	content of superior mediastinum	FJ2295
FMA79274	content of superior mediastinum	FJ2298
FMA79274	content of superior mediastinum	FJ2303
FMA79274	content of superior mediastinum	FJ2304
FMA79274	content of superior mediastinum	FJ2305
FMA79274	content of superior mediastinum	FJ2307
FMA79274	content of superior mediastinum	FJ2308
FMA79274	content of superior mediastinum	FJ2309
FMA79274	content of superior mediastinum	FJ2310
FMA79274	content of superior mediastinum	FJ2311
FMA79274	content of superior mediastinum	FJ2361
FMA79274	content of superior mediastinum	FJ2373
FMA79274	content of superior mediastinum	FJ3150
FMA79274	content of superior mediastinum	FJ3151
FMA79274	content of superior mediastinum	FJ3417
FMA79274	content of superior mediastinum	FJ3483
FMA79274	content of superior mediastinum	FJ3564
FMA79274	content of superior mediastinum	FJ3579
FMA79275	content of inferior mediastinum	FJ2417
FMA79275	content of inferior mediastinum	FJ2418
FMA79275	content of inferior mediastinum	FJ2419
FMA79275	content of inferior mediastinum	FJ2420
FMA79275	content of inferior mediastinum	FJ2421
FMA79275	content of inferior mediastinum	FJ2422
FMA79275	content of inferior mediastinum	FJ2423
FMA79275	content of inferior mediastinum	FJ2424
FMA79275	content of inferior mediastinum	FJ2425
FMA79275	content of inferior mediastinum	FJ2426
FMA79275	content of inferior mediastinum	FJ2427
FMA79275	content of inferior mediastinum	FJ2429
FMA79275	content of inferior mediastinum	FJ2430
FMA79275	content of inferior mediastinum	FJ2431
FMA79275	content of inferior mediastinum	FJ2432
FMA79275	content of inferior mediastinum	FJ2433
FMA79275	content of inferior mediastinum	FJ2434
FMA79275	content of inferior mediastinum	FJ2435
FMA79275	content of inferior mediastinum	FJ2436
FMA79275	content of inferior mediastinum	FJ2437
FMA79275	content of inferior mediastinum	FJ2438
FMA79275	content of inferior mediastinum	FJ2439
FMA79275	content of inferior mediastinum	FJ2450
FMA79275	content of inferior mediastinum	FJ2539
FMA79275	content of inferior mediastinum	FJ2631
FMA79275	content of inferior mediastinum	FJ2632
FMA79275	content of inferior mediastinum	FJ2633
FMA79275	content of inferior mediastinum	FJ2634
FMA79275	content of inferior mediastinum	FJ2635
FMA79275	content of inferior mediastinum	FJ2636
FMA79275	content of inferior mediastinum	FJ2637
FMA79275	content of inferior mediastinum	FJ2638
FMA79275	content of inferior mediastinum	FJ2639
FMA79275	content of inferior mediastinum	FJ2640
FMA79275	content of inferior mediastinum	FJ2641
FMA79275	content of inferior mediastinum	FJ2642
FMA79275	content of inferior mediastinum	FJ2643
FMA79275	content of inferior mediastinum	FJ2644
FMA79275	content of inferior mediastinum	FJ2645
FMA79275	content of inferior mediastinum	FJ2646
FMA79275	content of inferior mediastinum	FJ2647
FMA79275	content of inferior mediastinum	FJ2648
FMA79275	content of inferior mediastinum	FJ2649
FMA79275	content of inferior mediastinum	FJ2650
FMA79275	content of inferior mediastinum	FJ2651
FMA79275	content of inferior mediastinum	FJ2652
FMA79275	content of inferior mediastinum	FJ2653
FMA79275	content of inferior mediastinum	FJ2654
FMA79275	content of inferior mediastinum	FJ2655
FMA79275	content of inferior mediastinum	FJ2656
FMA79275	content of inferior mediastinum	FJ2667
FMA79275	content of inferior mediastinum	FJ2668
FMA79275	content of inferior mediastinum	FJ2670
FMA79275	content of inferior mediastinum	FJ2671
FMA79275	content of inferior mediastinum	FJ2672
FMA79275	content of inferior mediastinum	FJ2673
FMA79275	content of inferior mediastinum	FJ2674
FMA79275	content of inferior mediastinum	FJ2675
FMA79275	content of inferior mediastinum	FJ2676
FMA79275	content of inferior mediastinum	FJ2677
FMA79275	content of inferior mediastinum	FJ2692
FMA79275	content of inferior mediastinum	FJ2693
FMA79275	content of inferior mediastinum	FJ2694
FMA79275	content of inferior mediastinum	FJ2695
FMA79275	content of inferior mediastinum	FJ2696
FMA79275	content of inferior mediastinum	FJ2697
FMA79275	content of inferior mediastinum	FJ2698
FMA79275	content of inferior mediastinum	FJ2699
FMA79275	content of inferior mediastinum	FJ2700
FMA79275	content of inferior mediastinum	FJ2714
FMA79275	content of inferior mediastinum	FJ2715
FMA79275	content of inferior mediastinum	FJ2716
FMA79275	content of inferior mediastinum	FJ2717
FMA79275	content of inferior mediastinum	FJ2718
FMA79275	content of inferior mediastinum	FJ2719
FMA79275	content of inferior mediastinum	FJ2720
FMA79275	content of inferior mediastinum	FJ2721
FMA79275	content of inferior mediastinum	FJ2722
FMA79275	content of inferior mediastinum	FJ2723
FMA79275	content of inferior mediastinum	FJ2724
FMA79275	content of inferior mediastinum	FJ2727
FMA79275	content of inferior mediastinum	FJ2728
FMA79275	content of inferior mediastinum	FJ2729
FMA79275	content of inferior mediastinum	FJ2731
FMA79275	content of inferior mediastinum	FJ2737
FMA79275	content of inferior mediastinum	FJ2966
FMA79275	content of inferior mediastinum	FJ3150
FMA79275	content of inferior mediastinum	FJ3151
FMA79275	content of inferior mediastinum	FJ3416
FMA79275	content of inferior mediastinum	FJ3434
FMA79276	content of anterior mediastinum	FJ3150
FMA79276	content of anterior mediastinum	FJ3151
FMA79277	content of posterior mediastinum	FJ2450
FMA79277	content of posterior mediastinum	FJ2539
FMA79277	content of posterior mediastinum	FJ3416
FMA79277	content of posterior mediastinum	FJ3434
FMA79278	content of middle mediastinum	FJ2417
FMA79278	content of middle mediastinum	FJ2418
FMA79278	content of middle mediastinum	FJ2419
FMA79278	content of middle mediastinum	FJ2420
FMA79278	content of middle mediastinum	FJ2421
FMA79278	content of middle mediastinum	FJ2422
FMA79278	content of middle mediastinum	FJ2423
FMA79278	content of middle mediastinum	FJ2424
FMA79278	content of middle mediastinum	FJ2425
FMA79278	content of middle mediastinum	FJ2426
FMA79278	content of middle mediastinum	FJ2427
FMA79278	content of middle mediastinum	FJ2429
FMA79278	content of middle mediastinum	FJ2430
FMA79278	content of middle mediastinum	FJ2431
FMA79278	content of middle mediastinum	FJ2432
FMA79278	content of middle mediastinum	FJ2433
FMA79278	content of middle mediastinum	FJ2434
FMA79278	content of middle mediastinum	FJ2435
FMA79278	content of middle mediastinum	FJ2436
FMA79278	content of middle mediastinum	FJ2437
FMA79278	content of middle mediastinum	FJ2438
FMA79278	content of middle mediastinum	FJ2439
FMA79278	content of middle mediastinum	FJ2631
FMA79278	content of middle mediastinum	FJ2632
FMA79278	content of middle mediastinum	FJ2633
FMA79278	content of middle mediastinum	FJ2634
FMA79278	content of middle mediastinum	FJ2635
FMA79278	content of middle mediastinum	FJ2636
FMA79278	content of middle mediastinum	FJ2637
FMA79278	content of middle mediastinum	FJ2638
FMA79278	content of middle mediastinum	FJ2639
FMA79278	content of middle mediastinum	FJ2640
FMA79278	content of middle mediastinum	FJ2641
FMA79278	content of middle mediastinum	FJ2642
FMA79278	content of middle mediastinum	FJ2643
FMA79278	content of middle mediastinum	FJ2644
FMA79278	content of middle mediastinum	FJ2645
FMA79278	content of middle mediastinum	FJ2646
FMA79278	content of middle mediastinum	FJ2647
FMA79278	content of middle mediastinum	FJ2648
FMA79278	content of middle mediastinum	FJ2649
FMA79278	content of middle mediastinum	FJ2650
FMA79278	content of middle mediastinum	FJ2651
FMA79278	content of middle mediastinum	FJ2652
FMA79278	content of middle mediastinum	FJ2653
FMA79278	content of middle mediastinum	FJ2654
FMA79278	content of middle mediastinum	FJ2655
FMA79278	content of middle mediastinum	FJ2656
FMA79278	content of middle mediastinum	FJ2667
FMA79278	content of middle mediastinum	FJ2668
FMA79278	content of middle mediastinum	FJ2670
FMA79278	content of middle mediastinum	FJ2671
FMA79278	content of middle mediastinum	FJ2672
FMA79278	content of middle mediastinum	FJ2673
FMA79278	content of middle mediastinum	FJ2674
FMA79278	content of middle mediastinum	FJ2675
FMA79278	content of middle mediastinum	FJ2676
FMA79278	content of middle mediastinum	FJ2677
FMA79278	content of middle mediastinum	FJ2692
FMA79278	content of middle mediastinum	FJ2693
FMA79278	content of middle mediastinum	FJ2694
FMA79278	content of middle mediastinum	FJ2695
FMA79278	content of middle mediastinum	FJ2696
FMA79278	content of middle mediastinum	FJ2697
FMA79278	content of middle mediastinum	FJ2698
FMA79278	content of middle mediastinum	FJ2699
FMA79278	content of middle mediastinum	FJ2700
FMA79278	content of middle mediastinum	FJ2714
FMA79278	content of middle mediastinum	FJ2715
FMA79278	content of middle mediastinum	FJ2716
FMA79278	content of middle mediastinum	FJ2717
FMA79278	content of middle mediastinum	FJ2718
FMA79278	content of middle mediastinum	FJ2719
FMA79278	content of middle mediastinum	FJ2720
FMA79278	content of middle mediastinum	FJ2721
FMA79278	content of middle mediastinum	FJ2722
FMA79278	content of middle mediastinum	FJ2723
FMA79278	content of middle mediastinum	FJ2724
FMA79278	content of middle mediastinum	FJ2727
FMA79278	content of middle mediastinum	FJ2728
FMA79278	content of middle mediastinum	FJ2729
FMA79278	content of middle mediastinum	FJ2731
FMA79278	content of middle mediastinum	FJ2737
FMA79278	content of middle mediastinum	FJ2966
FMA79278	content of middle mediastinum	FJ3416
FMA79876	brainstem	FJ1738
FMA79876	brainstem	FJ1762
FMA79876	brainstem	FJ1769
FMA79876	brainstem	FJ1770
FMA79876	brainstem	FJ1775
FMA79876	brainstem	FJ1779
FMA79876	brainstem	FJ1810
FMA79876	brainstem	FJ1817
FMA79876	brainstem	FJ1822
FMA79876	brainstem	FJ1826
FMA79876	brainstem	FJ1831
FMA79979	sternocostal part of right pectoralis major	FJ1464
FMA79980	sternocostal part of left pectoralis major	FJ1464M
FMA82672	superior systemic venous tree	FJ1993
FMA82672	superior systemic venous tree	FJ3416
FMA82672	superior systemic venous tree	FJ3482
FMA82672	superior systemic venous tree	FJ3583
FMA82672	superior systemic venous tree	FJ3585
FMA82672	superior systemic venous tree	FJ3587
FMA82672	superior systemic venous tree	FJ3645
FMA82672	superior systemic venous tree	FJ3648
FMA82672	superior systemic venous tree	FJ3649
FMA82672	superior systemic venous tree	FJ3650
FMA82672	superior systemic venous tree	FJ3651
FMA82672	superior systemic venous tree	FJ3652
FMA82672	superior systemic venous tree	FJ3653
FMA82672	superior systemic venous tree	FJ3654
FMA82673	inferior systemic venous tree	FJ3441
FMA82673	inferior systemic venous tree	FJ3447
FMA82673	inferior systemic venous tree	FJ3448
FMA82673	inferior systemic venous tree	FJ3449
FMA82673	inferior systemic venous tree	FJ3450
FMA82673	inferior systemic venous tree	FJ3451
FMA82673	inferior systemic venous tree	FJ3452
FMA82673	inferior systemic venous tree	FJ3465
FMA82673	inferior systemic venous tree	FJ3469
FMA82673	inferior systemic venous tree	FJ3470
FMA82673	inferior systemic venous tree	FJ3471
FMA82673	inferior systemic venous tree	FJ3480
FMA82673	inferior systemic venous tree	FJ3484
FMA82673	inferior systemic venous tree	FJ3522
FMA82673	inferior systemic venous tree	FJ3523
FMA82673	inferior systemic venous tree	FJ3524
FMA82673	inferior systemic venous tree	FJ3533
FMA82673	inferior systemic venous tree	FJ3566
FMA82673	inferior systemic venous tree	FJ3568
FMA82673	inferior systemic venous tree	FJ3570
FMA82673	inferior systemic venous tree	FJ3571
FMA82673	inferior systemic venous tree	FJ3572
FMA82673	inferior systemic venous tree	FJ3580
FMA82673	inferior systemic venous tree	FJ3607
FMA82673	inferior systemic venous tree	FJ3608
FMA82673	inferior systemic venous tree	FJ3609
FMA82673	inferior systemic venous tree	FJ3618
FMA82673	inferior systemic venous tree	FJ3659
FMA82695	trunk of right portal vein	FJ3122
FMA82697	trunk of left portal vein	FJ3102
FMA82706	caudate lobe branch of right portal vein	FJ1914
FMA83447	myocardium of right ventricle proper	FJ2419
FMA83447	myocardium of right ventricle proper	FJ2430
FMA83447	myocardium of right ventricle proper	FJ2437
FMA83448	myocardium of left ventricle proper	FJ2418
FMA83448	myocardium of left ventricle proper	FJ2429
FMA83448	myocardium of left ventricle proper	FJ2432
FMA83902	midbrain tectum	FJ1762
FMA83902	midbrain tectum	FJ1779
FMA83902	midbrain tectum	FJ1810
FMA83902	midbrain tectum	FJ1826
FMA84842	free wall of right ventricle	FJ2419
FMA84842	free wall of right ventricle	FJ2430
FMA84842	free wall of right ventricle	FJ2437
FMA84850	free wall of left ventricle	FJ2418
FMA84850	free wall of left ventricle	FJ2429
FMA84850	free wall of left ventricle	FJ2432
FMA84856	subendocardial layer of myocardium of right ventricle	FJ2419
FMA84856	subendocardial layer of myocardium of right ventricle	FJ2430
FMA84856	subendocardial layer of myocardium of right ventricle	FJ2437
FMA84857	subendocardial layer of myocardium of left ventricle	FJ2418
FMA84857	subendocardial layer of myocardium of left ventricle	FJ2429
FMA84931	myocardium of free wall of right ventricle	FJ2419
FMA84931	myocardium of free wall of right ventricle	FJ2430
FMA84931	myocardium of free wall of right ventricle	FJ2437
FMA84932	myocardium of free wall of left ventricle	FJ2418
FMA84932	myocardium of free wall of left ventricle	FJ2429
FMA84932	myocardium of free wall of left ventricle	FJ2432
FMA85008	compartment of thorax	FJ1654
FMA85008	compartment of thorax	FJ1654M
FMA85008	compartment of thorax	FJ1655
FMA85008	compartment of thorax	FJ1656
FMA85008	compartment of thorax	FJ1656M
FMA85008	compartment of thorax	FJ1657
FMA85008	compartment of thorax	FJ1658
FMA85008	compartment of thorax	FJ1658M
FMA85008	compartment of thorax	FJ1661
FMA85008	compartment of thorax	FJ1661M
FMA85008	compartment of thorax	FJ1662
FMA85008	compartment of thorax	FJ1663
FMA85008	compartment of thorax	FJ1672
FMA85008	compartment of thorax	FJ1675
FMA85008	compartment of thorax	FJ1675M
FMA85008	compartment of thorax	FJ1677
FMA85008	compartment of thorax	FJ1677M
FMA85008	compartment of thorax	FJ1678
FMA85008	compartment of thorax	FJ1678M
FMA85008	compartment of thorax	FJ1680
FMA85008	compartment of thorax	FJ1680M
FMA85008	compartment of thorax	FJ1682
FMA85008	compartment of thorax	FJ1682M
FMA85008	compartment of thorax	FJ1684
FMA85008	compartment of thorax	FJ1684M
FMA85008	compartment of thorax	FJ1687
FMA85008	compartment of thorax	FJ1687M
FMA85008	compartment of thorax	FJ1689
FMA85008	compartment of thorax	FJ1689M
FMA85008	compartment of thorax	FJ1691
FMA85008	compartment of thorax	FJ1691M
FMA85008	compartment of thorax	FJ1692
FMA85008	compartment of thorax	FJ1695
FMA85008	compartment of thorax	FJ1695M
FMA85008	compartment of thorax	FJ1700
FMA85008	compartment of thorax	FJ1701
FMA85008	compartment of thorax	FJ1702
FMA85008	compartment of thorax	FJ1703
FMA85008	compartment of thorax	FJ1704
FMA85008	compartment of thorax	FJ1705
FMA85008	compartment of thorax	FJ1706
FMA85008	compartment of thorax	FJ1707
FMA85008	compartment of thorax	FJ1708
FMA85008	compartment of thorax	FJ1709
FMA85008	compartment of thorax	FJ1710
FMA85008	compartment of thorax	FJ1711
FMA85008	compartment of thorax	FJ1713
FMA85008	compartment of thorax	FJ1713M
FMA85008	compartment of thorax	FJ1715
FMA85008	compartment of thorax	FJ1720
FMA85008	compartment of thorax	FJ1720M
FMA85008	compartment of thorax	FJ1723
FMA85008	compartment of thorax	FJ1723M
FMA85008	compartment of thorax	FJ1725
FMA85008	compartment of thorax	FJ1726
FMA85008	compartment of thorax	FJ1726M
FMA85008	compartment of thorax	FJ1727
FMA85008	compartment of thorax	FJ1727M
FMA85008	compartment of thorax	FJ1844
FMA85008	compartment of thorax	FJ1935
FMA85008	compartment of thorax	FJ1936
FMA85008	compartment of thorax	FJ1937
FMA85008	compartment of thorax	FJ1938
FMA85008	compartment of thorax	FJ1969
FMA85008	compartment of thorax	FJ1986
FMA85008	compartment of thorax	FJ2041
FMA85008	compartment of thorax	FJ2044
FMA85008	compartment of thorax	FJ2209
FMA85008	compartment of thorax	FJ2263
FMA85008	compartment of thorax	FJ2264
FMA85008	compartment of thorax	FJ2266
FMA85008	compartment of thorax	FJ2267
FMA85008	compartment of thorax	FJ2273
FMA85008	compartment of thorax	FJ2275
FMA85008	compartment of thorax	FJ2276
FMA85008	compartment of thorax	FJ2277
FMA85008	compartment of thorax	FJ2278
FMA85008	compartment of thorax	FJ2282
FMA85008	compartment of thorax	FJ2283
FMA85008	compartment of thorax	FJ2284
FMA85008	compartment of thorax	FJ2288
FMA85008	compartment of thorax	FJ2291
FMA85008	compartment of thorax	FJ2292
FMA85008	compartment of thorax	FJ2293
FMA85008	compartment of thorax	FJ2294
FMA85008	compartment of thorax	FJ2295
FMA85008	compartment of thorax	FJ2298
FMA85008	compartment of thorax	FJ2303
FMA85008	compartment of thorax	FJ2304
FMA85008	compartment of thorax	FJ2305
FMA85008	compartment of thorax	FJ2307
FMA85008	compartment of thorax	FJ2308
FMA85008	compartment of thorax	FJ2309
FMA85008	compartment of thorax	FJ2310
FMA85008	compartment of thorax	FJ2311
FMA85008	compartment of thorax	FJ2361
FMA85008	compartment of thorax	FJ2373
FMA85008	compartment of thorax	FJ2417
FMA85008	compartment of thorax	FJ2418
FMA85008	compartment of thorax	FJ2419
FMA85008	compartment of thorax	FJ2420
FMA85008	compartment of thorax	FJ2421
FMA85008	compartment of thorax	FJ2422
FMA85008	compartment of thorax	FJ2423
FMA85008	compartment of thorax	FJ2424
FMA85008	compartment of thorax	FJ2425
FMA85008	compartment of thorax	FJ2426
FMA85008	compartment of thorax	FJ2427
FMA85008	compartment of thorax	FJ2429
FMA85008	compartment of thorax	FJ2430
FMA85008	compartment of thorax	FJ2431
FMA85008	compartment of thorax	FJ2432
FMA85008	compartment of thorax	FJ2433
FMA85008	compartment of thorax	FJ2434
FMA85008	compartment of thorax	FJ2435
FMA85008	compartment of thorax	FJ2436
FMA85008	compartment of thorax	FJ2437
FMA85008	compartment of thorax	FJ2438
FMA85008	compartment of thorax	FJ2439
FMA85008	compartment of thorax	FJ2441
FMA85008	compartment of thorax	FJ2442
FMA85008	compartment of thorax	FJ2443
FMA85008	compartment of thorax	FJ2444
FMA85008	compartment of thorax	FJ2445
FMA85008	compartment of thorax	FJ2446
FMA85008	compartment of thorax	FJ2447
FMA85008	compartment of thorax	FJ2448
FMA85008	compartment of thorax	FJ2449
FMA85008	compartment of thorax	FJ2450
FMA85008	compartment of thorax	FJ2451
FMA85008	compartment of thorax	FJ2452
FMA85008	compartment of thorax	FJ2453
FMA85008	compartment of thorax	FJ2454
FMA85008	compartment of thorax	FJ2455
FMA85008	compartment of thorax	FJ2456
